Gender,Married,Dependents,Education,Self_Employed,Credit_History,Property_Area,LoanAmount_log,ApplicantIncome_log,CoapplicantIncome_log,Loan_Amount_Term_log,Loan_to_Income_Ratio,Total_Income,amountspent_Per_Person,Household_Load
1,0,2,0,0,0,0.0,-1.1039106551551854,-0.2600243711161914,-1.012524724918452,0.15171393716881562,0.8674798155882962,-0.8586222512294606,-0.28620741707648684,3
0,1,0,0,0,1,1.0,-2.4807427715650454,-0.4962345113276237,-1.012524724918452,0.15171393716881562,1.6442270655040692,-0.9210396745293083,-0.9210396745293083,2
0,1,0,0,0,1,1.0,0.2811879348823558,-0.1902274711548258,0.36341063785086886,0.15171393716881562,1.6236447239463745,-0.33996608135405376,-0.33996608135405376,2
1,1,2,0,0,1,2.0,0.11325051704443066,0.2889657117258024,-1.012524724918452,0.15171393716881562,-0.1565187012801089,-0.6834930504222765,-0.22783101680742548,4
1,1,2,0,0,1,2.0,-1.1590110202601906,-1.1198330767111162,0.007590529005346666,-2.068001532568849,1.0420488072955767,-0.7255919953186716,-0.2418639984395572,4
1,1,1,0,0,1,0.0,0.5139504620059098,0.5427016493156707,-0.2592110521849786,0.15171393716881562,1.8129365390167538,-0.3443228117797586,-0.1721614058898793,3
1,1,1,0,0,1,1.0,1.3701936371337118,0.8015443132422894,0.679483613253217,0.15171393716881562,0.9251639436509094,0.23928403655924496,0.11964201827962248,3
0,1,1,0,0,1,2.0,0.1308550359135968,0.3108127760595969,-1.012524724918452,0.15171393716881562,-0.1864797031408645,-0.675301787522034,-0.337650893761017,3
1,0,0,0,0,1,0.0,2.433452947217629,2.054748469419942,-1.012524724918452,0.15171393716881562,2.334866155233858,1.8749660038394595,1.8749660038394595,1
1,1,2,1,0,1,0.0,0.022528089099039663,0.09434078052340474,0.34390625195416163,0.15171393716881562,0.051405000900246516,-0.2625655992545559,-0.08752186641818531,4
1,1,1,0,0,0,2.0,-0.3631905416919125,1.0816651603085223,0.4948724357058118,-0.23891186772020764,-0.23037226807029493,0.3181585465860843,0.15907927329304214,3
1,1,3,0,0,1,0.0,0.3733248344567891,-0.30836690983003384,1.2151871598171242,0.15171393716881562,0.41168559531186455,0.30052887079539536,0.07513221769884884,5
1,1,0,0,0,1,0.0,0.24904254356778796,-0.08299924527444838,1.1781076530495571,-2.068001532568849,0.22741359832471608,0.32113451810898624,0.32113451810898624,2
1,0,0,0,0,1,2.0,-2.0052852384652717,-0.4396688837617498,-1.012524724918452,0.15171393716881562,1.3808663159506238,-0.9066230518248816,-0.9066230518248816,1
0,0,0,0,0,1,0.0,0.07750140582304901,-0.4962345113276237,1.0793965224323374,0.15171393716881562,0.1328985845223939,0.09986948219499081,0.09986948219499081,1
1,1,0,0,0,1,2.0,0.3189977690250431,-1.1405512912798659,0.7106846401281688,0.15171393716881562,-0.7420854075802008,-0.3600668648558081,-0.3600668648558081,2
1,1,0,0,0,1,2.0,0.148279481960542,-1.094497018273317,0.868399546683609,0.15171393716881562,-0.6558210532739621,-0.2308604086508217,-0.2308604086508217,2
1,1,1,0,1,1,2.0,0.7791774604915996,1.4705228756908175,0.5897786847655492,-2.068001532568849,0.3781861235493158,0.798093365572488,0.399046682786244,3
1,1,3,1,0,1,0.0,-1.0766282009663084,-0.2748385037408278,-1.012524724918452,-2.068001532568849,0.8363049192321264,-0.8627178826795818,-0.21567947066989546,5
1,1,0,0,0,1,0.0,1.7045590113919888,1.8431088015058776,0.7266579997370934,0.15171393716881562,0.6633127218265527,1.6839633693567748,1.6839633693567748,2
1,0,0,0,0,1,1.0,-2.0052852384652717,-1.4303436989481466,0.5995869972442956,0.15171393716881562,2.4138056718080114,-0.4911167133509071,-0.4911167133509071,1
0,0,0,0,0,1,1.0,-1.3574822218656204,0.07438684342629755,-1.012524724918452,0.15171393716881562,1.4469964902243135,-0.7581973680724878,-0.7581973680724878,1
1,0,0,0,0,1,1.0,-0.015020148579371428,-0.33748707049756216,-1.012524724918452,0.15171393716881562,0.011125938773551888,-0.8797557095120863,-0.8797557095120863,1
0,0,0,0,0,0,1.0,-0.5216214135212487,0.4485805433124132,-1.012524724918452,0.15171393716881562,0.9249522036662204,-0.6205841513484142,-0.6205841513484142,1
0,0,0,0,0,1,2.0,1.4320076654577591,1.5320573738845642,-1.012524724918452,0.15171393716881562,2.756338159512214,0.26538284394181244,0.26538284394181244,1
1,0,0,0,0,1,2.0,-1.1039106551551854,-0.228930782062391,-1.012524724918452,0.15171393716881562,0.8892067810306311,-0.8499395125552036,-0.8499395125552036,1
1,1,1,0,0,1,2.0,1.7635762728986668,0.7703763866766037,1.672210781918135,0.15171393716881562,0.722011601294574,1.4596927578432632,0.7298463789216316,3
1,1,1,0,0,1,2.0,0.972192974182241,0.07739410348250654,1.1982979241872977,0.15171393716881562,0.7620906559697339,0.3950277774467854,0.1975138887233927,3
1,1,2,1,0,1,1.0,-0.4075606135060148,-0.18565097824179758,-0.7249519870199194,0.15171393716881562,0.4475722450441149,-0.754885443689838,-0.251628481229946,4
1,1,0,0,0,1,0.0,-0.3195375239398279,-2.283856586333087,1.006165825089536,0.15171393716881562,0.2500898759171025,-0.32338717617347634,-0.32338717617347634,2
0,0,0,0,0,1,1.0,-0.3195375239398279,0.1091608119228122,-1.012524724918452,0.15171393716881562,0.35371960219244475,-0.7467296000121484,-0.7467296000121484,1
1,1,0,1,1,1,2.0,-0.6888266348391596,0.32333583823711426,-1.012524724918452,-0.23891186772020764,0.9994743794492649,-0.6705508550398933,-0.6705508550398933,2
1,0,3,0,1,1,1.0,1.6370922718375585,1.4141503587040591,-1.012524724918452,0.15171393716881562,4.076164801551135,0.09320249777871548,0.02330062444467887,4
1,0,1,0,0,1,1.0,0.402668659209531,2.317233605975216,-1.012524724918452,0.15171393716881562,0.30862720799707044,4.73961446531226,2.36980723265613,2
1,1,0,1,0,1,0.0,0.09546596169453615,0.4035392784840376,-1.012524724918452,0.15171393716881562,-0.1567623040147931,-0.6390964055029622,-0.6390964055029622,2
1,1,1,0,0,0,2.0,0.7571351941452804,0.8904039458570595,1.883202595328876,0.15171393716881562,0.27297858686962334,2.0883663141301234,1.0441831570650617,3
